Source,X,Y,Z,Nanoseconds
VR,0.107017,-0.150146,0.923832,205189192
VR,0.106987,-0.150155,0.923746,205780697
VR,0.106956,-0.150164,0.923658,206379559
VR,0.106928,-0.150173,0.923577,206940702
VR,0.106899,-0.150182,0.923495,207502229
VR,0.106869,-0.150191,0.923409,208095249
VR,0.10684,-0.150201,0.923329,208655821
VR,0.106803,-0.150212,0.923244,209242192
VR,0.106773,-0.150222,0.92316,209827373
VR,0.106742,-0.150232,0.923073,210422802
VR,0.106712,-0.150241,0.922993,210984018
VR,0.106681,-0.150251,0.922907,211584986
VR,0.106645,-0.150263,0.922809,212266761
VR,0.106615,-0.150273,0.922728,212827867
VR,0.106579,-0.150285,0.922631,213505722
VR,0.106548,-0.150295,0.922551,214066980
VR,0.106512,-0.150306,0.922452,214753590
VR,0.10648,-0.150317,0.922368,215342215
VR,0.106449,-0.150327,0.922287,215906645
VR,0.106418,-0.150337,0.922203,216497088
VR,0.106329,-0.150272,0.922177,217081942
VR,0.106297,-0.150282,0.922094,217671203
VR,0.106265,-0.150293,0.922009,218267549
VR,0.106234,-0.150303,0.921929,218827831
VR,0.106202,-0.150314,0.921845,219418582
VR,0.106171,-0.150324,0.921765,219978950
VR,0.106138,-0.150334,0.92168,220573779
VR,0.106105,-0.150345,0.921597,221165693
VR,0.106072,-0.150356,0.921512,221760703
VR,0.106038,-0.150367,0.921429,222356051
VR,0.106006,-0.150378,0.92135,222916429
VR,0.105973,-0.150389,0.921266,223504971
VR,0.105941,-0.1504,0.921187,224065475
VR,0.105839,-0.15029,0.921085,224715254
VR,0.1058,-0.150303,0.920988,225405184
VR,0.105768,-0.150314,0.920909,225966443
VR,0.105731,-0.150326,0.92082,226603501
VR,0.105698,-0.150337,0.920737,227191425
VR,0.105664,-0.150348,0.920655,227780689
VR,0.10563,-0.15036,0.920572,228375510
VR,0.105597,-0.150371,0.920493,228937087
VR,0.105562,-0.150384,0.920409,229540410
VR,0.10553,-0.150395,0.92033,230101029
VR,0.105497,-0.150406,0.920253,230657935
VR,0.105465,-0.150417,0.920175,231212415
VR,0.105432,-0.150428,0.920099,231767947
VR,0.105397,-0.15044,0.920015,232365270
VR,0.105364,-0.150451,0.919938,232925865
VR,0.105329,-0.150463,0.919855,233521703
VR,0.105295,-0.150476,0.919776,234083831
VR,0.105247,-0.15047,0.919688,234672890
VR,0.105212,-0.150483,0.919606,235260787
VR,0.105178,-0.150494,0.919528,235822273
VR,0.105143,-0.150506,0.919445,236415802
VR,0.105109,-0.150518,0.919368,236977122
VR,0.105074,-0.15053,0.919286,237565797
VR,0.10504,-0.150542,0.919209,238126569
VR,0.105006,-0.150554,0.919132,238684408
VR,0.104973,-0.150565,0.919055,239239973
VR,0.104938,-0.150578,0.918976,239811710
VR,0.104903,-0.15059,0.918895,240404197
VR,0.104868,-0.150602,0.918818,240965608
VR,0.104833,-0.150615,0.918737,241554006
VR,0.104763,-0.15063,0.918656,242146141
VR,0.104727,-0.150643,0.918575,242737682
VR,0.104691,-0.150656,0.918494,243322352
VR,0.104656,-0.150668,0.918417,243883995
VR,0.10462,-0.150681,0.918335,244479819
VR,0.104583,-0.150694,0.918255,245067568
VR,0.104546,-0.150707,0.918172,245669522
VR,0.104508,-0.150721,0.918092,246260226
VR,0.104474,-0.150734,0.918015,246821640
VR,0.104436,-0.150747,0.917933,247414159
VR,0.104401,-0.15076,0.917856,247975657
VR,0.104364,-0.150773,0.917775,248564149
VR,0.104328,-0.150786,0.917695,249150276
VR,0.104331,-0.150857,0.917584,249741194
VR,0.104296,-0.15087,0.917507,250304009
VR,0.10426,-0.150883,0.91743,250866423
VR,0.104225,-0.150896,0.917353,251429793
VR,0.10419,-0.150909,0.917276,251989641
VR,0.104154,-0.150922,0.9172,252550603
VR,0.104118,-0.150935,0.917122,253119447
VR,0.104083,-0.150949,0.917045,253681487
