Source,X,Y,Z,Nanoseconds
VR,0.0,0.0,0.0,122529794
VR,-2.0999999999993246e-05,5.0000000000050004e-06,-9.300000000000974e-05,123115899
VR,-4.200000000000037e-05,9.999999999982245e-06,-0.00018200000000001548,123697343
VR,-6.599999999999662e-05,1.6999999999989246e-05,-0.0002870000000000372,124384875
VR,-8.599999999998886e-05,2.1999999999994246e-05,-0.00037200000000003897,124945844
VR,-0.00020199999999999385,0.00017799999999998373,-0.0004850000000000687,125635251
VR,-0.00022199999999999998,0.00018199999999998773,-0.0005709999999999882,126201554
VR,-0.0002449999999999952,0.00018899999999999473,-0.0006730000000000347,126864184
VR,-0.00026599999999998847,0.00019299999999999873,-0.0007599999999999829,127432482
VR,-0.0002859999999999946,0.00019800000000000373,-0.0008489999999999887,128017358
VR,-0.00030699999999998784,0.00020300000000000873,-0.0009390000000000231,128605759
VR,-0.00032899999999999596,0.00020699999999998497,-0.0010280000000000289,129195124
VR,-0.0003499999999999892,0.00021199999999998997,-0.0011210000000000386,129804866
VR,-0.00037099999999999633,0.00021599999999999397,-0.0012119999999999909,130399672
VR,-0.0003909999999999886,0.00021999999999999797,-0.0012969999999999926,130960356
VR,-0.0004109999999999947,0.00022400000000000198,-0.0013819999999999943,131519886
VR,-0.00043199999999998795,0.00022900000000000698,-0.0014720000000000288,132110976
VR,-0.0004529999999999951,0.00023199999999998222,-0.0015620000000000633,132698422
VR,-0.0004739999999999883,0.00023699999999998722,-0.001651000000000069,133286646
VR,-0.0004939999999999944,0.00023999999999999022,-0.0017360000000000708,133847488
VR,-0.0005359999999999948,0.00026799999999999047,-0.0018460000000000143,134531751
VR,-0.0005599999999999911,0.00027199999999999447,-0.0019500000000000073,135218741
VR,-0.0005840000000000012,0.00027599999999999847,-0.0020499999999999963,135876103
VR,-0.0006029999999999924,0.00027900000000000147,-0.0021360000000000268,136436326
VR,-0.0006229999999999986,0.00028200000000000447,-0.0022210000000000285,136997995
VR,-0.0006429999999999908,0.00028400000000000647,-0.002311000000000063,137585538
VR,-0.0006639999999999979,0.00028700000000000947,-0.00239900000000004,138163535
VR,-0.0006839999999999902,0.0002889999999999837,-0.0024890000000000745,138752276
VR,-0.0007049999999999973,0.0002909999999999857,-0.0025770000000000515,139333705
VR,-0.0007249999999999895,0.0002939999999999887,-0.002663000000000082,139894465
VR,-0.0007449999999999957,0.0002959999999999907,-0.0027530000000000054,140489694
VR,-0.0007659999999999889,0.0002979999999999927,-0.0028440000000000687,141081773
VR,-0.000785999999999995,0.0002999999999999947,-0.0029290000000000704,141641862
VR,-0.0007989999999999942,0.0003039999999999987,-0.0030170000000000474,142214267
VR,-0.0008200000000000013,0.0003060000000000007,-0.003110000000000057,142822542
VR,-0.0008399999999999935,0.0003080000000000027,-0.0032000000000000917,143414333
VR,-0.0008599999999999997,0.0003090000000000037,-0.0032849999999999824,143975130
VR,-0.0008799999999999919,0.0003110000000000057,-0.003375000000000017,144567292
VR,-0.0009039999999999881,0.0003110000000000057,-0.0034800000000000386,145255690
VR,-0.0009259999999999963,0.0003130000000000077,-0.0035760000000000236,145886578
VR,-0.0009469999999999895,0.0003120000000000067,-0.003666000000000058,146478789
VR,-0.0009669999999999956,0.0003130000000000077,-0.00375100000000006,147039421
VR,-0.0009889999999999899,0.0003140000000000087,-0.003846000000000016,147665207
VR,-0.001011999999999999,0.0003140000000000087,-0.003946000000000005,148320788
VR,-0.0010309999999999903,0.0003140000000000087,-0.004031000000000007,148881264
VR,-0.0010509999999999964,0.0003140000000000087,-0.004118999999999984,149462559
VR,-0.001005999999999993,0.00022500000000000298,-0.0042600000000000415,150038469
VR,-0.0010270000000000001,0.00022500000000000298,-0.004350000000000076,150632068
VR,-0.0010479999999999934,0.00022400000000000198,-0.004443000000000086,151241214
VR,-0.0010690000000000005,0.00022300000000000098,-0.0045320000000000915,151829921
VR,-0.0010889999999999928,0.00022300000000000098,-0.004623000000000044,152425612
VR,-0.0011089999999999989,0.00022199999999999998,-0.004707000000000017,152988789
VR,-0.0011309999999999931,0.00022099999999999898,-0.0048000000000000265,153600103
VR,-0.0011509999999999992,0.00021999999999999797,-0.004890000000000061,154192891
VR,-0.0011729999999999935,0.00021899999999999697,-0.004983000000000071,154811822
VR,-0.0011940000000000006,0.00021799999999999597,-0.0050720000000000764,155406338
VR,-0.0012139999999999929,0.00021499999999999297,-0.005157999999999996,155967698
VR,-0.0012389999999999901,0.00021399999999999197,-0.005263000000000018,156662337
VR,-0.0012630000000000002,0.00021099999999998897,-0.005368000000000039,157349895
VR,-0.0012839999999999935,0.00020899999999998697,-0.005454999999999988,157923738
VR,-0.0013050000000000006,0.00020699999999998497,-0.005546000000000051,158530453
VR,-0.001458999999999988,0.0003090000000000037,-0.005640000000000089,159091212
VR,-0.0014809999999999962,0.0003070000000000017,-0.005730000000000013,159689177
VR,-0.0015019999999999895,0.0003049999999999997,-0.005817000000000072,160269020
VR,-0.0015229999999999966,0.0003019999999999967,-0.005902000000000074,160834887
VR,-0.0015449999999999908,0.0002989999999999937,-0.005990000000000051,161417205
VR,-0.001565999999999998,0.0002969999999999917,-0.006076000000000081,161990924
VR,-0.0015889999999999932,0.0002929999999999877,-0.006166000000000005,162586254
VR,-0.0016109999999999874,0.0002899999999999847,-0.0062550000000000106,163182524
VR,-0.0016329999999999956,0.00028700000000000947,-0.006344000000000016,163773545
VR,-0.0016549999999999898,0.00028400000000000647,-0.006434000000000051,164370513
VR,-0.001676999999999998,0.00028000000000000247,-0.0065190000000000525,164931498
VR,-0.0016989999999999922,0.00027699999999999947,-0.006608000000000058,165526947
VR,-0.0017220000000000013,0.00027299999999999547,-0.006697999999999982,166120547
VR,-0.0017449999999999966,0.00026999999999999247,-0.0067869999999999875,166716783
VR,-0.001787999999999998,0.0002919999999999867,-0.0068790000000000795,167304886
VR,-0.0018099999999999922,0.0002889999999999837,-0.0069630000000000525,167865815
VR,-0.0018369999999999914,0.00028400000000000647,-0.00706400000000007,168536634
VR,-0.0018600000000000005,0.00028100000000000347,-0.007152000000000047,169136371
VR,-0.001888999999999988,0.00027599999999999847,-0.007257999999999987,169847987
VR,-0.0019169999999999882,0.00027099999999999347,-0.007360000000000033,170502220
VR,-0.0019399999999999973,0.00026699999999998947,-0.00744800000000001,171090078
VR,-0.0019649999999999945,0.00026199999999998447,-0.007537000000000016,171678453
VR,-0.0019889999999999908,0.0002580000000000082,-0.007626000000000022,172266824
VR,-0.002013000000000001,0.0002530000000000032,-0.007713000000000081,172846170
VR,-0.002036999999999997,0.0002489999999999992,-0.007801000000000058,173437725
VR,-0.0020609999999999934,0.00024399999999999422,-0.007888000000000006,174018184
VR,-0.0020859999999999906,0.00023999999999999022,-0.007977000000000012,174615820
VR,-0.002137,0.00022700000000000498,-0.008063000000000042,175211523
VR,-0.0021629999999999983,0.00022199999999999998,-0.008156000000000052,175834274
VR,-0.0021879999999999955,0.00021699999999999497,-0.008243,176429457
VR,-0.0022119999999999918,0.00021199999999998997,-0.008327000000000084,176989972
VR,-0.00223799999999999,0.00020699999999998497,-0.008414000000000033,177586436
VR,-0.002263000000000001,0.00020100000000000673,-0.008501000000000092,178171667
VR,-0.0022889999999999994,0.00019600000000000173,-0.008591000000000015,178777182
VR,-0.0023139999999999966,0.00019099999999999673,-0.008677000000000046,179362841
VR,-0.002337999999999993,0.00018599999999999173,-0.00875999999999999,179924142
VR,-0.002365999999999993,0.00017899999999998473,-0.008852000000000082,180547336
VR,-0.0023949999999999944,0.00017300000000000648,-0.008952999999999989,181229376
VR,-0.0024249999999999966,0.00016599999999999948,-0.009054000000000006,181913583
VR,-0.002456,0.00015899999999999248,-0.009159000000000028,182630559
VR,-0.002482999999999999,0.00015299999999998648,-0.009247000000000005,183229186
VR,-0.0025079999999999963,0.00014800000000000924,-0.009334000000000064,183817874
VR,-0.002463999999999994,4.299999999998749e-05,-0.009484000000000048,184424944
VR,-0.0024889999999999912,3.700000000000925e-05,-0.009566999999999992,184986076
VR,-0.0025149999999999895,3.0000000000002247e-05,-0.00965500000000008,185580990
VR,-0.0025409999999999877,2.2999999999995246e-05,-0.009738000000000024,186140621
VR,-0.002567,1.5999999999988246e-05,-0.009826000000000001,186735592
VR,-0.002593999999999999,9.000000000009e-06,-0.00991400000000009,187330915
VR,-0.0026199999999999973,3.0000000000030003e-06,-0.009997000000000034,187892289
VR,-0.0026469999999999966,-4.000000000004e-06,-0.010083999999999982,188487009
VR,-0.002673999999999996,-1.0000000000010001e-05,-0.01017200000000007,189079263
VR,-0.002701999999999996,-1.7999999999990246e-05,-0.010263000000000022,189700198
VR,-0.0027340000000000003,-2.4999999999997247e-05,-0.01036400000000004,190385886
VR,-0.0027599999999999986,-3.300000000000525e-05,-0.010446000000000066,190947054
VR,-0.002786999999999998,-4.000000000001225e-05,-0.010534000000000043,191541506
VR,-0.002896999999999997,0.00011200000000000099,-0.010631000000000057,192135454
VR,-0.002923999999999996,0.00010499999999999399,-0.010719000000000034,192728056
VR,-0.0029509999999999953,9.799999999998699e-05,-0.01080200000000009,193289534
VR,-0.0029809999999999975,9.000000000000674e-05,-0.010896000000000017,193928671
VR,-0.003009999999999999,8.299999999999974e-05,-0.010983000000000076,194516869
VR,-0.003037999999999999,7.599999999999274e-05,-0.011070000000000024,195107211
VR,-0.0030670000000000003,6.799999999998474e-05,-0.011157000000000084,195703118
VR,-0.0030959999999999877,6.0000000000004494e-05,-0.01124600000000009,196303225
VR,-0.0031230000000000008,5.2999999999997494e-05,-0.011328000000000005,196864290
VR,-0.003151999999999988,4.599999999999049e-05,-0.011415999999999982,197459181
VR,-0.0031809999999999894,3.799999999998249e-05,-0.011503000000000041,198054271
VR,-0.0032099999999999906,3.0000000000002247e-05,-0.01158999999999999,198649173
VR,-0.003238999999999992,2.1999999999994246e-05,-0.011678000000000077,199246931
VR,-0.003267999999999993,1.3999999999986246e-05,-0.01176200000000005,199821884
VR,-0.0032779999999999893,-1.7000000000017e-05,-0.011817000000000077,200418671
VR,-0.0033059999999999895,-2.5999999999998247e-05,-0.011898000000000075,200979779
VR,-0.0033399999999999958,-3.500000000000725e-05,-0.011998000000000064,201664863
VR,-0.003373999999999988,-4.599999999999049e-05,-0.012098000000000053,202352331
VR,-0.0034019999999999884,-5.2999999999997494e-05,-0.01218000000000008,202913771
VR,-0.0034309999999999896,-6.30000000000075e-05,-0.012261999999999995,203479347
VR,-0.00345899999999999,-7.10000000000155e-05,-0.012344000000000022,204040682
VR,-0.003487999999999991,-7.999999999999674e-05,-0.012426000000000048,204601909
VR,-0.0035179999999999934,-8.900000000000574e-05,-0.01251100000000005,205189192
