Source,X,Y,Z,Nanoseconds
VR,-0.0190257,-0.110711,1.07427,189939081
VR,-0.0190248,-0.110711,1.07427,190495173
VR,-0.0190238,-0.110711,1.07427,191051826
VR,-0.0190228,-0.110711,1.07427,191608232
VR,-0.019022,-0.110712,1.07427,192164186
VR,-0.0190212,-0.110712,1.07428,192720635
VR,-0.0190204,-0.110712,1.07428,193276805
VR,-0.0190195,-0.110713,1.07428,193835393
VR,-0.0190189,-0.110713,1.07428,194396071
VR,-0.0190181,-0.110713,1.07428,194957138
VR,-0.0190178,-0.110713,1.07428,195515628
VR,-0.0190663,-0.110649,1.07431,196075124
VR,-0.0190657,-0.110649,1.07431,196673831
VR,-0.0190653,-0.110649,1.07432,197234473
VR,-0.0190645,-0.110649,1.07432,197825125
VR,-0.0190641,-0.11065,1.07432,198387516
VR,-0.0190634,-0.11065,1.07432,198948255
VR,-0.0190628,-0.11065,1.07432,199505891
VR,-0.0190624,-0.11065,1.07432,200062892
VR,-0.0190618,-0.11065,1.07432,200619215
VR,-0.0190613,-0.110651,1.07432,201181760
VR,-0.0190607,-0.110651,1.07432,201737930
VR,-0.0190603,-0.110651,1.07432,202294085
VR,-0.0190595,-0.110652,1.07433,202851299
VR,-0.0190637,-0.11066,1.07433,203408033
VR,-0.0190631,-0.11066,1.07433,203964351
VR,-0.0190626,-0.110661,1.07433,204520582
VR,-0.019062,-0.110661,1.07433,205186565
VR,-0.0190618,-0.110661,1.07433,205874480
VR,-0.0190613,-0.110661,1.07433,206436683
VR,-0.0190609,-0.110662,1.07433,206997742
VR,-0.0190601,-0.110663,1.07433,207644688
VR,-0.0190597,-0.110663,1.07433,208205419
VR,-0.0190589,-0.110664,1.07434,208799872
VR,-0.0190585,-0.110665,1.07434,209362349
VR,-0.0190578,-0.110665,1.07434,209922716
VR,-0.0190573,-0.110666,1.07434,210479848
VR,-0.0190567,-0.110667,1.07434,211042112
VR,-0.0190986,-0.110613,1.07429,211600071
VR,-0.0190984,-0.110613,1.07429,212157205
VR,-0.019098,-0.110613,1.07429,212713545
VR,-0.0190976,-0.110613,1.07429,213269586
VR,-0.0190973,-0.110614,1.07429,213825763
