Source,X,Y,Z,Nanoseconds
6e19,0.0,0.0,0.0,933874349
6e19,-0.18099999999999994,0.10599999999999987,-0.19799999999999998,933893772
6e19,-0.32599999999999996,0.238,-0.05499999999999999,933912754
6e19,-0.33499999999999996,0.23999999999999977,-0.14400000000000002,933927805
6e19,-0.353,0.238,-0.205,933934453
6e19,-0.2879999999999999,0.20499999999999963,-0.225,933936072
6e19,-0.14800000000000002,0.11899999999999977,-0.209,933942653
6e19,-0.026999999999999913,0.04599999999999982,-0.19699999999999998,933945971
6e19,-0.10499999999999998,0.052999999999999936,-0.209,933952446
6e19,-0.15699999999999992,0.07499999999999973,-0.20299999999999999,933955222
6e19,-0.16999999999999993,0.09799999999999986,-0.225,933960340
6e19,-0.18199999999999994,0.1469999999999998,-0.249,933977199
6e19,-0.16499999999999992,0.15399999999999991,-0.278,933984053
6e19,-0.15899999999999992,0.13999999999999968,-0.28800000000000003,933987349
6e19,-0.14100000000000001,0.14100000000000001,-0.296,933990646
6e19,-0.07000000000000006,0.09799999999999986,0.21300000000000002,934000454
6e19,-0.09599999999999997,0.17799999999999994,0.017000000000000015,934005435
6e19,-0.121,0.19199999999999973,-0.10199999999999998,934007101
6e19,-0.062000000000000055,0.08399999999999963,0.184,934023551
6e19,-0.137,0.11299999999999999,0.013000000000000012,934026769
6e19,-0.16499999999999992,0.14500000000000002,-0.10199999999999998,934033259
6e19,-0.18399999999999994,0.16599999999999993,-0.19899999999999998,934039770
6e19,-0.11399999999999999,0.09099999999999975,0.15299999999999997,934052765
6e19,-0.15699999999999992,0.13599999999999968,-0.02899999999999997,934059322
6e19,-0.17599999999999993,0.1589999999999998,-0.14600000000000002,934066013
6e19,-0.18499999999999994,0.17399999999999993,-0.224,934081695
6e19,-0.16499999999999992,0.20999999999999996,-0.28,934088438
6e19,-0.09200000000000008,0.25299999999999967,-0.020000000000000018,934099891
6e19,-0.122,0.21699999999999964,-0.16799999999999998,934104664
6e19,-0.132,0.2679999999999998,-0.255,934109624
6e19,-0.14100000000000001,0.2759999999999998,-0.311,934112896
6e19,-0.14200000000000002,0.278,-0.34099999999999997,934117926
6e19,-0.14200000000000002,0.2519999999999998,-0.324,934122846
6e19,-0.15999999999999992,0.22599999999999998,-0.317,934127696
6e19,-0.05499999999999994,0.15300000000000002,-0.258,934130960
6e19,0.019000000000000128,0.09599999999999964,-0.211,934139495
6e19,0.07499999999999996,0.053999999999999826,-0.172,934144416
