Source,X,Y,Z,Nanoseconds
VR,-0.0488898,-0.0551376,0.884301,188982273
VR,-0.0488874,-0.0551356,0.884301,189581526
VR,-0.0488851,-0.0551338,0.8843,190145213
VR,-0.0488981,-0.0551119,0.884311,190742933
VR,-0.0488957,-0.0551099,0.88431,191379528
VR,-0.0488935,-0.0551078,0.88431,191973237
VR,-0.0488907,-0.0551054,0.884309,192662468
VR,-0.0488882,-0.0551033,0.884309,193310643
VR,-0.0488857,-0.0551004,0.884309,193951388
VR,-0.0488834,-0.0550984,0.884308,194514195
VR,-0.0488809,-0.0550963,0.884308,195106735
VR,-0.0488786,-0.0550944,0.884307,195668648
VR,-0.0488762,-0.0550922,0.884307,196259393
VR,-0.0488737,-0.0550902,0.884306,196821943
VR,-0.0488713,-0.0550879,0.884305,197412588
VR,-0.0488687,-0.0550859,0.884304,197974263
VR,-0.0488808,-0.0550594,0.884317,198572125
VR,-0.0488782,-0.0550578,0.884316,199171312
VR,-0.0488756,-0.0550557,0.884315,199768053
VR,-0.0488732,-0.0550537,0.884314,200364955
VR,-0.0488704,-0.0550517,0.884314,200954192
VR,-0.0488678,-0.0550491,0.884313,201572086
VR,-0.0488652,-0.055047,0.884312,202146815
VR,-0.0488621,-0.0550443,0.884311,202842579
VR,-0.0488596,-0.0550424,0.88431,203403560
VR,-0.0488565,-0.0550398,0.884309,204097660
VR,-0.0488535,-0.0550373,0.884308,204789979
VR,-0.0488507,-0.055035,0.884307,205413121
VR,-0.048848,-0.0550327,0.884305,206004710
VR,-0.0488453,-0.0550306,0.884304,206595987
VR,-0.0488343,-0.0550395,0.884261,207205640
VR,-0.0488319,-0.0550374,0.884259,207769088
VR,-0.0488291,-0.0550354,0.884258,208368902
VR,-0.0488267,-0.0550328,0.884257,208930831
VR,-0.0488238,-0.0550307,0.884256,209527913
VR,-0.0488214,-0.055028,0.884255,210089587
VR,-0.0488188,-0.0550256,0.884254,210686073
VR,-0.0488164,-0.0550231,0.884253,211228583
VR,-0.0488141,-0.0550208,0.884252,211790115
VR,-0.0488112,-0.0550178,0.88425,212410028
VR,-0.0488085,-0.0550153,0.884249,213001697
VR,-0.0488057,-0.0550126,0.884247,213592549
VR,-0.0488026,-0.0550095,0.884245,214294249
VR,-0.0487994,-0.0550064,0.884243,214980763
VR,-0.0487969,-0.0550041,0.884241,215541999
VR,-0.0487937,-0.0550013,0.884239,216240925
